#Bucket,QLearnCC-
1.257900000000000000e+04,2.100000000000000000e+04
1.258000000000000000e+04,1.950000000000000000e+04
1.258100000000000000e+04,1.800000000000000000e+04
1.258200000000000000e+04,1.950000000000000000e+04
1.258300000000000000e+04,2.100000000000000000e+04
1.258400000000000000e+04,1.950000000000000000e+04
1.258500000000000000e+04,2.100000000000000000e+04
1.258600000000000000e+04,2.250000000000000000e+04
1.258700000000000000e+04,2.100000000000000000e+04
1.258800000000000000e+04,1.950000000000000000e+04
1.258900000000000000e+04,1.800000000000000000e+04
1.259000000000000000e+04,1.950000000000000000e+04
1.259100000000000000e+04,2.100000000000000000e+04
1.259200000000000000e+04,1.950000000000000000e+04
1.259300000000000000e+04,2.100000000000000000e+04
1.259400000000000000e+04,1.950000000000000000e+04
1.259500000000000000e+04,2.100000000000000000e+04
1.259600000000000000e+04,1.950000000000000000e+04
1.259700000000000000e+04,2.100000000000000000e+04
1.259800000000000000e+04,1.950000000000000000e+04
1.259900000000000000e+04,2.100000000000000000e+04
1.260000000000000000e+04,1.950000000000000000e+04
